step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
1384,0.76780104637146,0.5,0.0,0.0,-1.6003658771514893,-0.000743549142498523,-0.0033628162927925587,0.0,0.0,0.0,-2.402300060266871e-11,0.0,20.56336784362793,-1.3533051013946533,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.009850247763097286,0.0,34.81587600708008,0.15000000596046448,-0.18606342375278473,-0.04521934688091278,0.07309792935848236,-0.04398646205663681,0.02385133132338524,-0.9525818824768066,0.0,0.0,0.0,0.3846595287322998,-5.98064661026001,-0.042360395193099976,-0.2761901617050171,-1.045478105545044,0.6113580465316772,0.9314786791801453,-0.029638195410370827,-0.07238534837961197,-0.0061483862809836864,-0.005030864384025335,0.027470577508211136,0.0067497375421226025,0.010724318213760853,-0.2867945730686188,-1.028701901435852,9.089040756225586,0.9160769581794739,-0.7603985071182251,-0.649456799030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,0.7576151490211487,0.5,0.0,0.0,-1.622915267944336,-0.0016236548544839025,-0.00067413185024634,0.0,0.0,0.0,-2.5958008312287895e-11,0.0,19.60701560974121,-1.3769218921661377,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0012458966812118888,0.0,35.0486946105957,0.15000000596046448,0.08156679570674896,-0.3008722960948944,-0.07224494218826294,-0.02823137491941452,0.03819959983229637,-1.041443109512329,0.0,0.0,0.0,0.3744972050189972,-5.987717628479004,-0.04631153494119644,-0.27679771184921265,-1.0253819227218628,0.6114230155944824,0.9096531867980957,0.036386191844940186,-0.006994009017944336,-0.025180598720908165,0.04553595930337906,0.056538213044404984,-0.001790124224498868,-0.17834679782390594,-0.2522720694541931,-1.0544493198394775,9.330421447753906,0.830673098564148,-0.8526391983032227,-0.5225001573562622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,0.9036562442779541,0.5,0.0,0.0,-1.6449130773544312,-0.0007396013825200498,-0.00027220972697250545,0.0,0.0,0.0,-2.2171481664501336e-11,0.0,23.31387710571289,-1.4252251386642456,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0007754526450298727,0.0,35.18499755859375,0.15000000596046448,-0.014545947313308716,-0.07010652124881744,0.0008533000946044922,-0.06531371176242828,-0.018522921949625015,-0.9690191149711609,0.0,0.0,0.0,0.37223613262176514,-5.983252048492432,-0.05759678781032562,-0.293999582529068,-1.029339075088501,0.6211743354797363,0.8429675102233887,0.03846288472414017,-0.06338635832071304,0.013247514143586159,-0.06706183403730392,-0.10092125087976456,-0.030156437307596207,-0.2335202544927597,-0.2568342983722687,-1.111266016960144,9.22278881072998,0.7193751335144043,-0.9238766431808472,-0.3826903998851776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,0.8192322254180908,0.5,0.0,0.0,-1.6439529657363892,-0.0009944930206984282,-0.0044057234190404415,0.0,0.0,0.0,-1.847916264452465e-11,0.0,23.50286293029785,-1.3743542432785034,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02490062825381756,0.0,35.2618408203125,0.15000000596046448,-0.16515964269638062,-0.5530530214309692,-0.031768083572387695,-0.08377233147621155,0.011115863919258118,-0.9968349933624268,0.0,0.0,0.0,0.3870745301246643,-5.979300498962402,-0.05557240545749664,-0.3025631904602051,-1.0375163555145264,0.6295896768569946,0.8684154152870178,0.027967428788542747,0.016268564388155937,-0.04469200223684311,-0.0034090131521224976,-0.012911969795823097,0.18446841835975647,0.07793886959552765,-0.35743609070777893,-0.9959990978240967,9.841850280761719,0.9035708904266357,-0.9723703861236572,-0.23344337940216064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,0.9104093313217163,0.5,0.0,0.0,-1.602417230606079,-0.00066760164918378,-0.0006327378796413541,0.0,0.0,0.0,-1.9523199029647387e-11,0.0,24.43343162536621,-1.3654049634933472,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.027222346514463425,0.0,35.29669952392578,0.15000000596046448,-0.11554082483053207,-0.07423315942287445,0.15675412118434906,-0.051896583288908005,-0.006148234009742737,-1.000246524810791,0.0,0.0,0.0,0.37075677514076233,-5.99709939956665,-0.06889820843935013,-0.3151705265045166,-1.0378012657165527,0.6545714735984802,0.8106247186660767,-0.07121022045612335,-0.05533255264163017,-0.008348244242370129,-0.10192855447530746,-0.015675490722060204,0.18783371150493622,-0.2593957185745239,-0.33321306109428406,-1.0346840620040894,9.716110229492188,0.6905452013015747,-0.9969170689582825,-0.07846269756555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,0.9337438941001892,0.5,0.0,0.0,-1.6145365238189697,-0.0002209345402661711,-0.0004467825056053698,0.0,0.0,0.0,-1.442754596348017e-11,0.0,26.549470901489258,-1.2918895483016968,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.06621991097927094,0.0,35.29669952392578,0.15000000596046448,0.16659508645534515,-0.039968714118003845,0.08424581587314606,-0.018488828092813492,0.04783216491341591,-0.9555184841156006,0.0,0.0,0.0,0.3754691779613495,-6.002044677734375,-0.06660641729831696,-0.3356228470802307,-1.0254826545715332,0.7058719396591187,0.8090735673904419,-0.03125571087002754,-0.003521108767017722,-0.007217526435852051,-0.09395841509103775,0.07784315198659897,0.25640633702278137,-0.033015623688697815,-0.3998469412326813,-0.989304780960083,9.87811279296875,0.7997883558273315,-0.9969180822372437,0.07844985276460648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,0.8809834718704224,0.5,0.0,0.0,-1.6100218296051025,-0.0022511412389576435,-0.002704946557059884,0.0,0.0,0.0,-1.4974238862763833e-11,0.0,25.607336044311523,-1.321842074394226,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03546888008713722,0.0,35.2618408203125,0.15000000596046448,0.03990867733955383,-0.3598846197128296,0.15895719826221466,-0.050419967621564865,0.017657887190580368,-0.976823627948761,0.0,0.0,0.0,0.3558957874774933,-6.0033111572265625,-0.06523773074150085,-0.3331938087940216,-1.0065089464187622,0.736393392086029,0.708214282989502,-0.016534006223082542,-0.05522630736231804,-0.0803539976477623,-0.07449288666248322,0.05659377574920654,0.18471966683864594,-0.4046227037906647,-0.3502526879310608,-0.9787626266479492,9.444890022277832,0.516518235206604,-0.9723698496818542,0.2334456890821457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,0.981951892375946,0.5,0.0,0.0,-1.603621244430542,-0.0010217383969575167,-7.508308772230521e-05,0.0,0.0,0.0,-1.3378279387077363e-11,0.0,27.750205993652344,-1.3396928310394287,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.087237648665905,0.0,35.18500518798828,0.15000000596046448,-0.18729481101036072,-0.3054097890853882,0.1296241730451584,-0.08444281667470932,-0.00572562962770462,-0.9592123031616211,0.0,0.0,0.0,0.3611989915370941,-6.000479698181152,-0.07437839359045029,-0.3652777075767517,-0.9874988794326782,0.7843101024627686,0.637492835521698,-0.07470502704381943,-0.023246249184012413,-0.059417273849248886,-0.10557293891906738,0.055574752390384674,0.26459062099456787,-0.272289514541626,-0.4329676926136017,-0.9553473591804504,9.445444107055664,0.5056574940681458,-0.9238815903663635,0.3826785087585449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,0.9975113868713379,0.5,0.0,0.0,-1.616599440574646,-0.0003124991781078279,-0.0020761736668646336,0.0,0.0,0.0,-5.0470153230286474e-12,0.0,29.671588897705078,-1.4169048070907593,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08183081448078156,0.0,35.048709869384766,0.15000000596046448,0.1875537782907486,-0.03349138796329498,-0.01652655005455017,-0.09832395613193512,0.041446853429079056,-1.034668207168579,0.0,0.0,0.0,0.34805408120155334,-5.998890399932861,-0.07476068288087845,-0.4007353186607361,-0.9767390489578247,0.8483276963233948,0.5421858429908752,-0.017377153038978577,0.02011026255786419,0.00794118084013462,-0.19346006214618683,0.11804991960525513,0.2870360016822815,-0.4657211899757385,-0.4714027941226959,-0.9185290336608887,9.051227569580078,0.28344619274139404,-0.8526458740234375,0.5224891901016235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,0.9595537781715393,0.5,0.0,0.0,-1.745227575302124,-0.0001620477851247415,-0.005908562336117029,0.0,0.0,0.0,-5.5613725430392336e-12,0.0,29.07106590270996,-1.534580111503601,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.14531245827674866,0.0,34.815895080566406,0.15000000596046448,-0.08011087775230408,-0.2263936549425125,-0.18939194083213806,-0.08444949984550476,0.028689321130514145,-1.0152573585510254,0.0,0.0,0.0,0.3433234691619873,-5.992844104766846,-0.08740464597940445,-0.4179943799972534,-0.9481433629989624,0.9052123427391052,0.44614237546920776,-0.01679270528256893,-0.057667072862386703,-0.024525610730051994,-0.11028766632080078,0.1870463341474533,0.2617519795894623,-0.46397924423217773,-0.4778386056423187,-0.8567236661911011,8.306879043579102,0.10195165872573853,-0.7604068517684937,0.6494470238685608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,0.9765114784240723,0.5,0.0,0.0,-1.8987728357315063,-0.0002976643154397607,-0.014234143309295177,0.0,0.0,0.0,-9.17918345499924e-12,0.0,28.61728286743164,-1.699225664138794,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.18362495303153992,0.0,34.40553283691406,0.15000000596046448,-0.11093232780694962,-0.4366167485713959,0.08470253646373749,-0.07898382097482681,-0.04700366035103798,-1.0412455797195435,0.0,0.0,0.0,0.34635868668556213,-5.994040489196777,-0.08704016357660294,-0.4469793438911438,-0.9006564617156982,0.9687076807022095,0.34547990560531616,0.008659732528030872,-0.004355585668236017,-0.059708308428525925,-0.11473367363214493,0.19513444602489471,0.29064446687698364,-0.4935842454433441,-0.5177685022354126,-0.8108214139938354,7.125137805938721,-0.05036570131778717,-0.6494534015655518,0.7604013681411743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,0.9765561819076538,0.5,0.0,0.0,-1.78665030002594,-2.4439685148536228e-05,-0.09125940501689911,0.0,0.0,0.0,-7.705596577478602e-12,0.0,28.907512664794922,-1.9294403791427612,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.2576645612716675,0.0,33.621150970458984,0.15000000596046448,0.10453306138515472,-0.4151515066623688,-0.12091056257486343,-0.07887943089008331,0.0002987124025821686,-1.018937349319458,0.0,0.0,0.0,0.3249782621860504,-6.0132036209106445,-0.09741400182247162,-0.47457021474838257,-0.8509057760238647,1.0330839157104492,0.24383436143398285,-0.05505586415529251,-0.027406616136431694,-0.016453618183732033,-0.1935439556837082,0.21410813927650452,0.3916139304637909,-0.4575223922729492,-0.56587815284729,-0.7360627055168152,4.106157302856445,-0.11196857690811157,-0.5224964022636414,0.8526415228843689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,0.999870240688324,0.5,0.0,0.0,-1.7080892324447632,-0.0007733794627711177,-0.14645662903785706,0.0,0.0,0.0,-4.3928450287056275e-12,0.0,29.859695434570312,-2.3635737895965576,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.1551993191242218,-0.07838352024555206,0.1008407324552536,-0.12471936643123627,-0.017238546162843704,-1.039366364479065,0.0,0.0,0.0,0.3378959596157074,-6.004683017730713,-0.0917464941740036,-0.5054452419281006,-0.8069933652877808,0.9644265174865723,0.15120194852352142,-0.04932577535510063,0.020504599437117577,-0.03353795409202576,-0.25200945138931274,0.28156542778015137,-0.4123753607273102,-0.5202556848526001,-0.6714715957641602,-0.6118639707565308,0.2826710343360901,-0.11832349002361298,-0.3826862871646881,0.9238783717155457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,0.9840427041053772,0.5,0.0,0.0,-1.749871850013733,-0.0019087243126705289,-0.07721340656280518,0.0,-0.2756446599960327,0.0,-2.1948484696387993e-12,0.0,29.761043548583984,-2.851078748703003,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.14899824559688568,-0.05697856843471527,-0.07305541634559631,-0.12177185714244843,0.034255024045705795,-0.9661078453063965,0.0,0.0,0.0,0.32540494203567505,-6.009816646575928,-0.10832144320011139,-0.5621488690376282,-0.7215886116027832,0.8887513279914856,0.06725392490625381,-0.0331466980278492,0.01594795659184456,0.0133656682446599,-0.24045439064502716,0.4230611324310303,-0.36528149247169495,-0.37914299964904785,-0.7029211521148682,-0.4273567199707031,-2.4897444248199463,-0.11361920833587646,-0.2334538847208023,0.9723678827285767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,0.993525505065918,0.5,0.0,0.0,-1.8932545185089111,-0.0005250205285847187,-0.0014519421383738518,0.0,-0.5029737949371338,0.0,-5.4167998211895885e-12,0.0,29.543262481689453,-3.1838736534118652,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.03604799509048462,-0.2153029441833496,0.08471305668354034,-0.09972316771745682,0.010505612939596176,-1.0004409551620483,0.0,0.0,0.0,0.3435176908969879,-6.002140998840332,-0.10197997093200684,-0.6213226318359375,-0.6438131332397461,0.7915305495262146,0.019478250294923782,0.013723611831665039,-0.01948653534054756,-0.0212845541536808,-0.2806691527366638,0.35863009095191956,-0.35816097259521484,-0.19056715071201324,-0.7616603374481201,-0.2943403124809265,-2.839411973953247,-0.07139173150062561,-0.0784582570195198,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,0.9972353577613831,0.5,0.0,0.0,-2.204540252685547,-0.00012577450252138078,-0.0009321239194832742,0.0,-0.41655898094177246,0.0,-1.3655136049672834e-12,0.0,29.999977111816406,-3.1915712356567383,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.12695567309856415,0.0628962367773056,-0.1620984673500061,-0.14313459396362305,-0.031973402947187424,-0.9663696885108948,0.0,0.0,0.0,0.3558582663536072,-5.998180866241455,-0.09893308579921722,-0.684855580329895,-0.5665456652641296,0.7208303809165955,0.027057601138949394,0.08518929779529572,0.014831537380814552,0.050366342067718506,-0.3708312213420868,0.41952401399612427,-0.42834335565567017,0.10219168663024902,-0.9435067176818848,-0.1501883566379547,-2.969489336013794,0.07842276990413666,0.07845429331064224,0.996917724609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,0.9977653622627258,0.5,0.0,0.0,-2.4165127277374268,-0.0003463507746346295,-0.0038838775362819433,0.0,-0.23050427436828613,0.0,2.5244554710535105e-12,0.0,29.885709762573242,-3.1341187953948975,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.017408132553100586,0.11496226489543915,-0.19505485892295837,-0.06874094903469086,0.02139000967144966,-0.9479087591171265,0.0,0.0,0.0,0.3668719530105591,-6.006954669952393,-0.09646143019199371,-0.7658610343933105,-0.48168253898620605,0.6374920010566711,0.06993868947029114,0.06307929754257202,-0.00922279991209507,0.045424699783325195,-0.35972195863723755,0.41605982184410095,-0.3548714816570282,0.17915649712085724,-1.0224286317825317,-0.028658753260970116,-3.57200026512146,0.1445305049419403,0.23343518376350403,0.9723723530769348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1.0,0.5,0.0,0.0,-2.451627492904663,-3.9791517338017e-05,-0.0010467881802469492,0.0,0.0,0.0,1.4220759986249831e-12,0.0,29.983060836791992,-2.8708548545837402,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.0002900362014770508,-0.027274712920188904,-0.1118750274181366,-0.07692840695381165,0.027951259166002274,-0.9947211742401123,0.0,0.0,0.0,0.373867392539978,-6.01242208480835,-0.09515649825334549,-0.8580440878868103,-0.4120274484157562,0.5550820827484131,0.1582011729478836,0.047124337404966354,-0.018361210823059082,-0.019144123420119286,-0.40246114134788513,0.44042202830314636,-0.39615365862846375,0.520990252494812,-1.053139567375183,0.06394468992948532,-3.421485424041748,0.4137990474700928,0.3826826214790344,0.923879861831665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,0.9933654069900513,0.5,0.0,0.0,-1.9495216608047485,-0.00048432775656692684,-0.00040329236071556807,0.0,0.0,0.0,-1.627061983408562e-12,0.0,29.888164520263672,-2.753573179244995,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.100021593272686,-0.16741590201854706,0.12642134726047516,-0.11618232727050781,-0.026858212426304817,-0.954984724521637,0.0,0.0,0.0,0.40672892332077026,-6.001971244812012,-0.09840211272239685,-0.9269011616706848,-0.31795427203178406,0.4856188893318176,0.2582869827747345,0.16073870658874512,0.03718706592917442,-0.06915243715047836,-0.378880113363266,0.42706766724586487,-0.3836699426174164,0.4735913872718811,-1.0683443546295166,0.027446145191788673,-3.280891180038452,0.5516365170478821,0.5224930047988892,0.8526435494422913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,0.8799850940704346,0.5,0.0,0.0,-1.9749293327331543,-0.003682664828374982,-0.0037512120325118303,0.0,0.0,0.0,-9.598883320138807e-12,0.0,27.268653869628906,-3.036851167678833,0.0,-5.338525772094727,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.06457288563251495,-0.446242094039917,0.003998875617980957,-0.1614225059747696,-0.019278977066278458,-1.019209861755371,0.0,0.0,0.0,0.4213208854198456,-6.015218734741211,-0.12300919741392136,-0.9691550135612488,-0.245672807097435,0.40235814452171326,0.26923200488090515,0.14562340080738068,-0.00712050823494792,-0.017377978190779686,-0.10941385477781296,0.32227271795272827,-0.4156039357185364,-0.050091590732336044,-0.9026564359664917,-0.2196696698665619,-2.8443360328674316,0.24176214635372162,0.6494387984275818,0.7604138851165771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,0.7593659162521362,0.5,0.0,0.0,-3.620542526245117,-0.0823129341006279,-0.007201808504760265,0.0,0.0,0.0,-2.1220110738018327e-11,0.0,21.62165069580078,-3.170722007751465,0.0,-0.2361583709716797,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.4618089199066162,0.0,34.81587600708008,0.15000000596046448,0.049017369747161865,-0.26477694511413574,-0.03557431697845459,-0.09883332252502441,0.04769861325621605,-0.965763509273529,0.0,0.0,0.0,0.4451574981212616,-6.023418426513672,-0.1250493973493576,-0.9564952850341797,-0.21486060321331024,0.32419925928115845,0.29792520403862,0.08722253888845444,-0.05575143173336983,-0.05613004043698311,0.08144009113311768,0.1962803602218628,-0.34490111470222473,-0.3148406445980072,-0.7730770111083984,-0.3550510108470917,-2.3171586990356445,0.8798421025276184,0.7604042887687683,0.6494500041007996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,0.5659789443016052,0.5,0.0,0.0,-3.6143834590911865,-0.00964760035276413,-0.012186592444777489,0.0,0.0,0.0,-3.08289435646536e-11,0.0,15.109600067138672,-3.3886923789978027,0.0,-0.2361583709716797,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04344673454761505,0.0,35.0486946105957,0.15000000596046448,-0.0328056663274765,-0.6064862608909607,0.14211709797382355,-0.14000123739242554,-0.024405717849731445,-0.993733823299408,0.0,0.0,0.0,0.4559454023838043,-6.0275726318359375,-0.15382343530654907,-0.9077358245849609,-0.20879419147968292,0.24391962587833405,0.31505295634269714,-0.006965357344597578,-0.03696044906973839,-0.09233486652374268,0.42336925864219666,-0.07641519606113434,-0.4258314073085785,0.22833982110023499,-0.5824297666549683,-0.353243350982666,-2.2901604175567627,1.9668474197387695,0.8526358604431152,0.5225055813789368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,0.8202319741249084,0.5,0.0,0.0,-3.4999444484710693,-0.0011043940903618932,-0.007194915786385536,0.0,0.0,0.0,-3.153678707068508e-11,0.0,18.093246459960938,-3.4839253425598145,0.0,-0.2361583709716797,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.10092443227767944,0.0,35.18499755859375,0.15000000596046448,-0.16155312955379486,0.009776845574378967,-0.18057534098625183,-0.14927908778190613,-0.027770964428782463,-1.0136889219284058,0.0,0.0,0.0,0.4406684339046478,-6.02081298828125,-0.14179019629955292,-0.816688060760498,-0.2457229197025299,0.15861161053180695,0.37449365854263306,-0.03889081999659538,-0.0017325103981420398,0.05958033725619316,0.39076757431030273,-0.23216278851032257,-0.3918010890483856,0.34893035888671875,-0.4811565577983856,-0.39803028106689453,-2.499755859375,2.7812793254852295,0.9238800406455994,0.3826821744441986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,0.8306716680526733,0.5,0.0,0.0,-3.469575881958008,-9.850629794527777e-06,-0.004223553463816643,0.0,-0.1376628875732422,0.0,-2.1969240662778056e-11,0.0,22.275667190551758,-3.6380398273468018,0.0,-0.2361583709716797,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.1323564201593399,0.0,35.2618408203125,0.15000000596046448,0.08819840848445892,0.3674205541610718,-0.1996779441833496,-0.18214063346385956,0.047199148684740067,-0.9846498966217041,0.0,0.0,0.0,0.42452383041381836,-6.0236711502075195,-0.13412562012672424,-0.7376881837844849,-0.2810424566268921,0.09022393822669983,0.43919771909713745,-0.09590599685907364,-0.030234573408961296,0.018870050087571144,0.37899279594421387,-0.207365944981575,-0.427272230386734,0.32291722297668457,-0.3943920433521271,-0.39436572790145874,-2.685873508453369,3.397861957550049,0.9723688960075378,0.2334495484828949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
